gid,no_cidade,nome_da_nidade,valor,taxa
9004,Palmeirante,<i>Palmeirante</i>,<b>2</b>,2
11076,Barra de São Francisco,<i>Barra de São Francisco</i>,<b>1</b>,1
7811,Boninal,<i>Boninal</i>,<b>0</b>,0
8387,Canitar,<i>Canitar</i>,<b>1</b>,1
7578,Mara Rosa,<i>Mara Rosa</i>,<b>1</b>,1
6677,Gado Bravo,<i>Gado Bravo</i>,<b>2</b>,2
6908,Avelino Lopes,<i>Avelino Lopes</i>,<b>2</b>,2
6992,Jaicós,<i>Jaicós</i>,<b>1</b>,1
8809,Santo Antônio do Jardim,<i>Santo Antônio do Jardim</i>,<b>1</b>,1
8712,Pitangueiras,<i>Pitangueiras</i>,<b>1</b>,1
5626,Igarapé-Açu,<i>Igarapé-Açu</i>,<b>1</b>,1
5982,Palmital,<i>Palmital</i>,<b>1</b>,1
8471,Guapiara,<i>Guapiara</i>,<b>0</b>,0
7164,Coreaú,<i>Coreaú</i>,<b>1</b>,1
6320,Passos Maia,<i>Passos Maia</i>,<b>3</b>,3
7729,Nossa Senhora Aparecida,<i>Nossa Senhora Aparecida</i>,<b>1</b>,1
7999,Macaúbas,<i>Macaúbas</i>,<b>1</b>,1
11089,Ecoporanga,<i>Ecoporanga</i>,<b>2</b>,2
5669,Portel,<i>Portel</i>,<b>5</b>,5
8517,Irapuã,<i>Irapuã</i>,<b>1</b>,1
5589,Baião,<i>Baião</i>,<b>12</b>,12
7285,Tamboril,<i>Tamboril</i>,<b>2</b>,2
11046,Varjão de Minas,<i>Varjão de Minas</i>,<b>0</b>,0
6597,Alagoa Grande,<i>Alagoa Grande</i>,<b>2</b>,2
8513,Ipiguá,<i>Ipiguá</i>,<b>0</b>,0
7748,Santa Luzia do Itanhy,<i>Santa Luzia do Itanhy</i>,<b>6</b>,6
7104,Sussuapara,<i>Sussuapara</i>,<b>0</b>,0
10728,Ninheira,<i>Ninheira</i>,<b>1</b>,1
8852,Sorocaba,<i>Sorocaba</i>,<b>4</b>,4
8892,Ubatuba,<i>Ubatuba</i>,<b>3</b>,3
7598,Niquelândia,<i>Niquelândia</i>,<b>4</b>,4
10241,Andrelândia,<i>Andrelândia</i>,<b>1</b>,1
10355,Carandaí,<i>Carandaí</i>,<b>11</b>,11
10634,Juvenília,<i>Juvenília</i>,<b>0</b>,0
10720,Muzambinho,<i>Muzambinho</i>,<b>1</b>,1
8008,Mansidão,<i>Mansidão</i>,<b>2</b>,2
9010,Peixe,<i>Peixe</i>,<b>4</b>,4
9733,Trindade do Sul,<i>Trindade do Sul</i>,<b>1</b>,1
6913,Barro Duro,<i>Barro Duro</i>,<b>1</b>,1
6807,Tacima,<i>Tacima</i>,<b>2</b>,2
9674,São Martinho,<i>São Martinho</i>,<b>0</b>,0
6448,Caiçara do Norte,<i>Caiçara do Norte</i>,<b>0</b>,0
6661,Cubati,<i>Cubati</i>,<b>2</b>,2
10967,São Sebastião da Vargem Alegre,<i>São Sebastião da Vargem Alegre</i>,<b>0</b>,0
9526,Miraguaí,<i>Miraguaí</i>,<b>0</b>,0
10428,Córrego Danta,<i>Córrego Danta</i>,<b>0</b>,0
8241,Resende,<i>Resende</i>,<b>10</b>,10
10448,Descoberto,<i>Descoberto</i>,<b>0</b>,0
6366,Santa Terezinha do Progresso,<i>Santa Terezinha do Progresso</i>,<b>1</b>,1
10636,Lagamar,<i>Lagamar</i>,<b>0</b>,0
6809,Tavares,<i>Tavares</i>,<b>6</b>,6
5796,Candói,<i>Candói</i>,<b>2</b>,2
7706,Feira Nova,<i>Feira Nova</i>,<b>2</b>,2
11044,Vargem Grande do Rio Pardo,<i>Vargem Grande do Rio Pardo</i>,<b>1</b>,1
7085,São João do Arraial,<i>São João do Arraial</i>,<b>1</b>,1
6166,Belmonte,<i>Belmonte</i>,<b>1</b>,1
10871,Sabinópolis,<i>Sabinópolis</i>,<b>2</b>,2
11010,Taparuba,<i>Taparuba</i>,<b>0</b>,0
6093,Sarandi,<i>Sarandi</i>,<b>7</b>,7
10872,Sacramento,<i>Sacramento</i>,<b>1</b>,1
10267,Bambuí,<i>Bambuí</i>,<b>1</b>,1
9637,Santa Maria do Herval,<i>Santa Maria do Herval</i>,<b>1</b>,1
9630,Salvador do Sul,<i>Salvador do Sul</i>,<b>1</b>,1
8990,Miracema do Tocantins,<i>Miracema do Tocantins</i>,<b>2</b>,2
7930,Ipupiara,<i>Ipupiara</i>,<b>2</b>,2
6396,Sul Brasil,<i>Sul Brasil</i>,<b>0</b>,0
7480,Buriti de Goiás,<i>Buriti de Goiás</i>,<b>1</b>,1
5864,Guapirama,<i>Guapirama</i>,<b>1</b>,1
11016,Teófilo Otoni,<i>Teófilo Otoni</i>,<b>0</b>,0
8566,Juquiá,<i>Juquiá</i>,<b>1</b>,1
7668,Sítio d'Abadia,<i>Sítio d'Abadia</i>,<b>1</b>,1
10472,Doresópolis,<i>Doresópolis</i>,<b>0</b>,0
10792,Perdizes,<i>Perdizes</i>,<b>0</b>,0
8863,Taiúva,<i>Taiúva</i>,<b>1</b>,1
9464,Horizontina,<i>Horizontina</i>,<b>2</b>,2
9760,Vila Lângaro,<i>Vila Lângaro</i>,<b>1</b>,1
8560,João Ramalho,<i>João Ramalho</i>,<b>1</b>,1
9123,Estreito,<i>Estreito</i>,<b>6</b>,6
8114,São Domingos,<i>São Domingos</i>,<b>1</b>,1
8599,Martinópolis,<i>Martinópolis</i>,<b>2</b>,2
6718,Monteiro,<i>Monteiro</i>,<b>5</b>,5
9498,Júlio de Castilhos,<i>Júlio de Castilhos</i>,<b>0</b>,0
8571,Lavrinhas,<i>Lavrinhas</i>,<b>1</b>,1
7913,Ibipitanga,<i>Ibipitanga</i>,<b>1</b>,1
7368,Nobres,<i>Nobres</i>,<b>1</b>,1
9728,Três Coroas,<i>Três Coroas</i>,<b>0</b>,0
8427,Dois Córregos,<i>Dois Córregos</i>,<b>1</b>,1
10441,Cuparaque,<i>Cuparaque</i>,<b>1</b>,1
8795,Santa Lúcia,<i>Santa Lúcia</i>,<b>2</b>,2
8460,Gália,<i>Gália</i>,<b>1</b>,1
7268,Redenção,<i>Redenção</i>,<b>3</b>,3
8106,Santana,<i>Santana</i>,<b>2</b>,2
9077,Bacurituba,<i>Bacurituba</i>,<b>2</b>,2
10149,Caapiranga,<i>Caapiranga</i>,<b>2</b>,2
8961,Divinópolis do Tocantins,<i>Divinópolis do Tocantins</i>,<b>1</b>,1
9178,Nina Rodrigues,<i>Nina Rodrigues</i>,<b>1</b>,1
7794,Banzaê,<i>Banzaê</i>,<b>0</b>,0
9368,Centenário,<i>Centenário</i>,<b>1</b>,1
6311,Paial,<i>Paial</i>,<b>0</b>,0
7445,Água Fria de Goiás,<i>Água Fria de Goiás</i>,<b>1</b>,1
8573,Lençóis Paulista,<i>Lençóis Paulista</i>,<b>3</b>,3
7369,Nortelândia,<i>Nortelândia</i>,<b>1</b>,1
7486,Caçu,<i>Caçu</i>,<b>4</b>,4
7144,Bela Cruz,<i>Bela Cruz</i>,<b>5</b>,5
7374,Nova Santa Helena,<i>Nova Santa Helena</i>,<b>0</b>,0
7034,Olho D'Água do Piauí,<i>Olho D'Água do Piauí</i>,<b>2</b>,2
6023,Quatro Pontes,<i>Quatro Pontes</i>,<b>1</b>,1
10417,Coqueiral,<i>Coqueiral</i>,<b>3</b>,3
7691,Areia Branca,<i>Areia Branca</i>,<b>1</b>,1
9807,Inocência,<i>Inocência</i>,<b>0</b>,0
7015,Marcos Parente,<i>Marcos Parente</i>,<b>1</b>,1
10568,Ipatinga,<i>Ipatinga</i>,<b>3</b>,3
8714,Platina,<i>Platina</i>,<b>1</b>,1
9162,Luís Domingues,<i>Luís Domingues</i>,<b>2</b>,2
8777,Saltinho,<i>Saltinho</i>,<b>1</b>,1
7724,Maruim,<i>Maruim</i>,<b>5</b>,5
9681,São Pedro do Butiá,<i>São Pedro do Butiá</i>,<b>0</b>,0
6579,Taboleiro Grande,<i>Taboleiro Grande</i>,<b>1</b>,1
7757,Siriri,<i>Siriri</i>,<b>3</b>,3
7594,Mundo Novo,<i>Mundo Novo</i>,<b>0</b>,0
8846,Serra Negra,<i>Serra Negra</i>,<b>2</b>,2
7732,Nossa Senhora de Lourdes,<i>Nossa Senhora de Lourdes</i>,<b>0</b>,0
6650,Casserengue,<i>Casserengue</i>,<b>2</b>,2
7516,Damianópolis,<i>Damianópolis</i>,<b>0</b>,0
10429,Córrego do Bom Jesus,<i>Córrego do Bom Jesus</i>,<b>0</b>,0
10662,Madre de Deus de Minas,<i>Madre de Deus de Minas</i>,<b>1</b>,1
8991,Miranorte,<i>Miranorte</i>,<b>1</b>,1
7605,Nova Veneza,<i>Nova Veneza</i>,<b>2</b>,2
8495,Ibitinga,<i>Ibitinga</i>,<b>1</b>,1
9335,Caibaté,<i>Caibaté</i>,<b>1</b>,1
8965,Fátima,<i>Fátima</i>,<b>1</b>,1
7778,Angical,<i>Angical</i>,<b>1</b>,1
9679,São Pedro da Serra,<i>São Pedro da Serra</i>,<b>1</b>,1
10591,Itapeva,<i>Itapeva</i>,<b>0</b>,0
6886,Santa Rosa do Purus,<i>Santa Rosa do Purus</i>,<b>2</b>,2
8244,Rio das Flores,<i>Rio das Flores</i>,<b>3</b>,3
6146,Anitápolis,<i>Anitápolis</i>,<b>0</b>,0
6522,Paraú,<i>Paraú</i>,<b>1</b>,1
7322,Campo Verde,<i>Campo Verde</i>,<b>3</b>,3
9514,Maratá,<i>Maratá</i>,<b>0</b>,0
6825,Costa Marques,<i>Costa Marques</i>,<b>0</b>,0
9018,Porto Alegre do Tocantins,<i>Porto Alegre do Tocantins</i>,<b>0</b>,0
6078,São Jorge d'Oeste,<i>São Jorge d'Oeste</i>,<b>1</b>,1
5651,Nova Ipixuna,<i>Nova Ipixuna</i>,<b>1</b>,1
9659,São João da Urtiga,<i>São João da Urtiga</i>,<b>2</b>,2
6903,Antônio Almeida,<i>Antônio Almeida</i>,<b>0</b>,0
10439,Cruzeiro da Fortaleza,<i>Cruzeiro da Fortaleza</i>,<b>1</b>,1
5786,Cambira,<i>Cambira</i>,<b>1</b>,1
10940,São João das Missões,<i>São João das Missões</i>,<b>0</b>,0
10587,Itanhomi,<i>Itanhomi</i>,<b>2</b>,2
5781,Cafelândia,<i>Cafelândia</i>,<b>1</b>,1
10100,Pão de Açúcar,<i>Pão de Açúcar</i>,<b>1</b>,1
8928,Araguanã,<i>Araguanã</i>,<b>1</b>,1
8886,Tuiuti,<i>Tuiuti</i>,<b>0</b>,0
10805,Pirajuba,<i>Pirajuba</i>,<b>0</b>,0
7874,Cotegipe,<i>Cotegipe</i>,<b>0</b>,0
7433,Vale de São Domingos,<i>Vale de São Domingos</i>,<b>0</b>,0
10047,Campo Alegre,<i>Campo Alegre</i>,<b>7</b>,7
7617,Panamá,<i>Panamá</i>,<b>0</b>,0
9485,Itaqui,<i>Itaqui</i>,<b>4</b>,4
8446,Euclides da Cunha Paulista,<i>Euclides da Cunha Paulista</i>,<b>3</b>,3
7889,Eunápolis,<i>Eunápolis</i>,<b>16</b>,16
8616,Mogi Mirim,<i>Mogi Mirim</i>,<b>1</b>,1
9451,Getúlio Vargas,<i>Getúlio Vargas</i>,<b>0</b>,0
6412,União do Oeste,<i>União do Oeste</i>,<b>0</b>,0
6404,Três Barras,<i>Três Barras</i>,<b>3</b>,3
10895,Santana do Garambéu,<i>Santana do Garambéu</i>,<b>0</b>,0
11069,Alfredo Chaves,<i>Alfredo Chaves</i>,<b>1</b>,1
9682,São Pedro do Sul,<i>São Pedro do Sul</i>,<b>2</b>,2
9688,São Vendelino,<i>São Vendelino</i>,<b>0</b>,0
11042,Vargem Alegre,<i>Vargem Alegre</i>,<b>0</b>,0
10342,Cantagalo,<i>Cantagalo</i>,<b>0</b>,0
5814,Congonhinhas,<i>Congonhinhas</i>,<b>0</b>,0
8178,Xique-Xique,<i>Xique-Xique</i>,<b>3</b>,3
7294,Umirim,<i>Umirim</i>,<b>2</b>,2
7665,Serranópolis,<i>Serranópolis</i>,<b>1</b>,1
6884,Rio Branco,<i>Rio Branco</i>,<b>31</b>,31
8942,Brejinho de Nazaré,<i>Brejinho de Nazaré</i>,<b>1</b>,1
7619,Paraúna,<i>Paraúna</i>,<b>3</b>,3
8503,Ilhabela,<i>Ilhabela</i>,<b>2</b>,2
7565,Ivolândia,<i>Ivolândia</i>,<b>1</b>,1
9919,Iati,<i>Iati</i>,<b>3</b>,3
7758,Telha,<i>Telha</i>,<b>1</b>,1
7667,Simolândia,<i>Simolândia</i>,<b>2</b>,2
8773,Sales,<i>Sales</i>,<b>0</b>,0
7077,São Francisco de Assis do Piauí,<i>São Francisco de Assis do Piauí</i>,<b>2</b>,2
9786,Caarapó,<i>Caarapó</i>,<b>1</b>,1
9849,Afogados da Ingazeira,<i>Afogados da Ingazeira</i>,<b>1</b>,1
6689,Jericó,<i>Jericó</i>,<b>1</b>,1
9784,Bonito,<i>Bonito</i>,<b>1</b>,1
8936,Bandeirantes do Tocantins,<i>Bandeirantes do Tocantins</i>,<b>0</b>,0
10387,Chalé,<i>Chalé</i>,<b>0</b>,0
10732,Nova Módica,<i>Nova Módica</i>,<b>2</b>,2
10848,Ribeirão das Neves,<i>Ribeirão das Neves</i>,<b>11</b>,11
6321,Paulo Lopes,<i>Paulo Lopes</i>,<b>0</b>,0
8094,Rodelas,<i>Rodelas</i>,<b>2</b>,2
9428,Estância Velha,<i>Estância Velha</i>,<b>1</b>,1
6931,Cajazeiras do Piauí,<i>Cajazeiras do Piauí</i>,<b>0</b>,0
7198,Iracema,<i>Iracema</i>,<b>4</b>,4
10521,Goiabeira,<i>Goiabeira</i>,<b>0</b>,0
8290,Américo Brasiliense,<i>Américo Brasiliense</i>,<b>1</b>,1
11029,Turmalina,<i>Turmalina</i>,<b>1</b>,1
6819,Ariquemes,<i>Ariquemes</i>,<b>4</b>,4
8100,Santa Cruz Cabrália,<i>Santa Cruz Cabrália</i>,<b>4</b>,4
9237,São João dos Patos,<i>São João dos Patos</i>,<b>3</b>,3
6229,Governador Celso Ramos,<i>Governador Celso Ramos</i>,<b>1</b>,1
6265,Jaguaruna,<i>Jaguaruna</i>,<b>1</b>,1
9794,Corumbá,<i>Corumbá</i>,<b>6</b>,6
7891,Feira da Mata,<i>Feira da Mata</i>,<b>1</b>,1
6460,Cruzeta,<i>Cruzeta</i>,<b>1</b>,1
7634,Quirinópolis,<i>Quirinópolis</i>,<b>3</b>,3
9950,Limoeiro,<i>Limoeiro</i>,<b>4</b>,4
5831,Diamante D'Oeste,<i>Diamante D'Oeste</i>,<b>0</b>,0
7255,Pereiro,<i>Pereiro</i>,<b>2</b>,2
6105,Teixeira Soares,<i>Teixeira Soares</i>,<b>3</b>,3
5887,Iretama,<i>Iretama</i>,<b>2</b>,2
8374,Cajamar,<i>Cajamar</i>,<b>5</b>,5
10812,Pitangui,<i>Pitangui</i>,<b>3</b>,3
6065,Santa Tereza do Oeste,<i>Santa Tereza do Oeste</i>,<b>0</b>,0
9851,Agrestina,<i>Agrestina</i>,<b>9</b>,9
6866,Theobroma,<i>Theobroma</i>,<b>1</b>,1
6489,Jardim de Piranhas,<i>Jardim de Piranhas</i>,<b>0</b>,0
6790,São Miguel de Taipu,<i>São Miguel de Taipu</i>,<b>2</b>,2
10997,Serrania,<i>Serrania</i>,<b>1</b>,1
9692,Sarandi,<i>Sarandi</i>,<b>0</b>,0
10337,Campos Gerais,<i>Campos Gerais</i>,<b>4</b>,4
8160,Uibaí,<i>Uibaí</i>,<b>1</b>,1
10175,Maués,<i>Maués</i>,<b>4</b>,4
8771,Sabino,<i>Sabino</i>,<b>1</b>,1
6181,Caçador,<i>Caçador</i>,<b>1</b>,1
10492,Fama,<i>Fama</i>,<b>0</b>,0
6542,Rafael Fernandes,<i>Rafael Fernandes</i>,<b>1</b>,1
8419,Cruzeiro,<i>Cruzeiro</i>,<b>7</b>,7
10806,Piranga,<i>Piranga</i>,<b>1</b>,1
9447,Garruchos,<i>Garruchos</i>,<b>0</b>,0
10101,Pariconha,<i>Pariconha</i>,<b>3</b>,3
8872,Tarabai,<i>Tarabai</i>,<b>1</b>,1
10486,Estrela Dalva,<i>Estrela Dalva</i>,<b>0</b>,0
11085,Conceição do Castelo,<i>Conceição do Castelo</i>,<b>1</b>,1
8819,São João da Boa Vista,<i>São João da Boa Vista</i>,<b>2</b>,2
7932,Iramaia,<i>Iramaia</i>,<b>1</b>,1
9865,Belém do São Francisco,<i>Belém do São Francisco</i>,<b>1</b>,1
9936,Jaqueira,<i>Jaqueira</i>,<b>0</b>,0
7974,Jequié,<i>Jequié</i>,<b>1</b>,1
7987,Lajedão,<i>Lajedão</i>,<b>0</b>,0
8306,Arapeí,<i>Arapeí</i>,<b>1</b>,1
7119,Acopiara,<i>Acopiara</i>,<b>2</b>,2
5763,Barbosa Ferraz,<i>Barbosa Ferraz</i>,<b>2</b>,2
9093,Buriti,<i>Buriti</i>,<b>0</b>,0
8981,Lagoa da Confusão,<i>Lagoa da Confusão</i>,<b>0</b>,0
10842,Reduto,<i>Reduto</i>,<b>2</b>,2
8216,Macuco,<i>Macuco</i>,<b>2</b>,2
7355,Jangada,<i>Jangada</i>,<b>2</b>,2
6306,Novo Horizonte,<i>Novo Horizonte</i>,<b>0</b>,0
7831,Camacan,<i>Camacan</i>,<b>1</b>,1
7618,Paranaiguara,<i>Paranaiguara</i>,<b>1</b>,1
8581,Lucianópolis,<i>Lucianópolis</i>,<b>1</b>,1
7611,Ouvidor,<i>Ouvidor</i>,<b>1</b>,1
9638,Santa Margarida do Sul,<i>Santa Margarida do Sul</i>,<b>0</b>,0
7705,Estância,<i>Estância</i>,<b>8</b>,8
6272,Lacerdópolis,<i>Lacerdópolis</i>,<b>0</b>,0
6111,Tijucas do Sul,<i>Tijucas do Sul</i>,<b>2</b>,2
7704,Divina Pastora,<i>Divina Pastora</i>,<b>2</b>,2
9247,São Roberto,<i>São Roberto</i>,<b>3</b>,3
10186,São Gabriel da Cachoeira,<i>São Gabriel da Cachoeira</i>,<b>6</b>,6
6703,Mãe d'Água,<i>Mãe d'Água</i>,<b>0</b>,0
9374,Chapada,<i>Chapada</i>,<b>1</b>,1
10070,Jacuípe,<i>Jacuípe</i>,<b>2</b>,2
8651,Ocauçu,<i>Ocauçu</i>,<b>1</b>,1
6478,Ielmo Marinho,<i>Ielmo Marinho</i>,<b>2</b>,2
5688,Santarém Novo,<i>Santarém Novo</i>,<b>0</b>,0
11005,Simonésia,<i>Simonésia</i>,<b>0</b>,0
10693,Mesquita,<i>Mesquita</i>,<b>0</b>,0
7339,Denise,<i>Denise</i>,<b>0</b>,0
8319,Auriflama,<i>Auriflama</i>,<b>1</b>,1
9835,Rio Verde de Mato Grosso,<i>Rio Verde de Mato Grosso</i>,<b>1</b>,1
10589,Itapagipe,<i>Itapagipe</i>,<b>0</b>,0
6989,Itainópolis,<i>Itainópolis</i>,<b>2</b>,2
7431,Torixoréu,<i>Torixoréu</i>,<b>0</b>,0
7782,Antônio Gonçalves,<i>Antônio Gonçalves</i>,<b>2</b>,2
10809,Pirapetinga,<i>Pirapetinga</i>,<b>1</b>,1
10179,Novo Aripuanã,<i>Novo Aripuanã</i>,<b>2</b>,2
7246,Palhano,<i>Palhano</i>,<b>4</b>,4
6781,São José de Espinharas,<i>São José de Espinharas</i>,<b>1</b>,1
8894,Uchoa,<i>Uchoa</i>,<b>1</b>,1
7045,Pau D'Arco do Piauí,<i>Pau D'Arco do Piauí</i>,<b>2</b>,2
9390,Coronel Pilar,<i>Coronel Pilar</i>,<b>0</b>,0
8923,Aparecida do Rio Negro,<i>Aparecida do Rio Negro</i>,<b>1</b>,1
10697,Miradouro,<i>Miradouro</i>,<b>1</b>,1
8697,Pilar do Sul,<i>Pilar do Sul</i>,<b>0</b>,0
10864,Rochedo de Minas,<i>Rochedo de Minas</i>,<b>0</b>,0
9847,Vicentina,<i>Vicentina</i>,<b>1</b>,1
6183,Calmon,<i>Calmon</i>,<b>3</b>,3
9594,Pontão,<i>Pontão</i>,<b>0</b>,0
9006,Paraíso do Tocantins,<i>Paraíso do Tocantins</i>,<b>3</b>,3
9255,Sucupira do Riachão,<i>Sucupira do Riachão</i>,<b>1</b>,1
8741,Queluz,<i>Queluz</i>,<b>3</b>,3
10421,Corinto,<i>Corinto</i>,<b>1</b>,1
6482,Itaú,<i>Itaú</i>,<b>1</b>,1
6660,Cruz do Espírito Santo,<i>Cruz do Espírito Santo</i>,<b>1</b>,1
6051,Salto do Lontra,<i>Salto do Lontra</i>,<b>0</b>,0
10435,Cristália,<i>Cristália</i>,<b>0</b>,0
10498,Fernandes Tourinho,<i>Fernandes Tourinho</i>,<b>0</b>,0
9748,Vale do Sol,<i>Vale do Sol</i>,<b>0</b>,0
8807,Santo Antônio de Posse,<i>Santo Antônio de Posse</i>,<b>4</b>,4
9932,Itapetim,<i>Itapetim</i>,<b>6</b>,6
5988,Paranavaí,<i>Paranavaí</i>,<b>12</b>,12
9474,Ilópolis,<i>Ilópolis</i>,<b>0</b>,0
8230,Paraíba do Sul,<i>Paraíba do Sul</i>,<b>8</b>,8
7848,Caravelas,<i>Caravelas</i>,<b>0</b>,0
9778,Aral Moreira,<i>Aral Moreira</i>,<b>2</b>,2
7961,Itiruçu,<i>Itiruçu</i>,<b>2</b>,2
5869,Guaraqueçaba,<i>Guaraqueçaba</i>,<b>1</b>,1
8702,Piquete,<i>Piquete</i>,<b>0</b>,0
6548,Tibau,<i>Tibau</i>,<b>1</b>,1
7742,Propriá,<i>Propriá</i>,<b>1</b>,1
8363,Buritama,<i>Buritama</i>,<b>0</b>,0
9443,Forquetinha,<i>Forquetinha</i>,<b>0</b>,0
6174,Bom Jesus do Oeste,<i>Bom Jesus do Oeste</i>,<b>0</b>,0
10822,Porteirinha,<i>Porteirinha</i>,<b>1</b>,1
9730,Três Forquilhas,<i>Três Forquilhas</i>,<b>0</b>,0
10779,Pedra Azul,<i>Pedra Azul</i>,<b>3</b>,3
6116,Tuneiras do Oeste,<i>Tuneiras do Oeste</i>,<b>1</b>,1
8260,Seropédica,<i>Seropédica</i>,<b>6</b>,6
10372,Carvalhos,<i>Carvalhos</i>,<b>0</b>,0
11126,Santa Leopoldina,<i>Santa Leopoldina</i>,<b>1</b>,1
10282,Berizal,<i>Berizal</i>,<b>0</b>,0
8337,Batatais,<i>Batatais</i>,<b>2</b>,2
6487,Japi,<i>Japi</i>,<b>0</b>,0
5986,Paranaguá,<i>Paranaguá</i>,<b>6</b>,6
6275,Lajeado Grande,<i>Lajeado Grande</i>,<b>0</b>,0
10403,Conceição do Mato Dentro,<i>Conceição do Mato Dentro</i>,<b>1</b>,1
9518,Mariano Moro,<i>Mariano Moro</i>,<b>1</b>,1
6445,Bodó,<i>Bodó</i>,<b>0</b>,0
9741,Turuçu,<i>Turuçu</i>,<b>0</b>,0
10908,Santa Vitória,<i>Santa Vitória</i>,<b>1</b>,1
9855,Aliança,<i>Aliança</i>,<b>1</b>,1
6227,Garuva,<i>Garuva</i>,<b>1</b>,1
7547,Iaciara,<i>Iaciara</i>,<b>1</b>,1
10574,Itabirito,<i>Itabirito</i>,<b>2</b>,2
5578,Água Azul do Norte,<i>Água Azul do Norte</i>,<b>1</b>,1
6968,Elesbão Veloso,<i>Elesbão Veloso</i>,<b>3</b>,3
6609,Areia,<i>Areia</i>,<b>2</b>,2
6904,Aroazes,<i>Aroazes</i>,<b>1</b>,1
6248,Ipira,<i>Ipira</i>,<b>1</b>,1
7929,Ipirá,<i>Ipirá</i>,<b>1</b>,1
9621,Rolante,<i>Rolante</i>,<b>1</b>,1
6861,Primavera de Rondônia,<i>Primavera de Rondônia</i>,<b>1</b>,1
10460,Divisa Nova,<i>Divisa Nova</i>,<b>1</b>,1
9328,Brochier,<i>Brochier</i>,<b>0</b>,0
9016,Ponte Alta do Bom Jesus,<i>Ponte Alta do Bom Jesus</i>,<b>0</b>,0
7332,Colniza,<i>Colniza</i>,<b>4</b>,4
10770,Passos,<i>Passos</i>,<b>1</b>,1
7139,Barreira,<i>Barreira</i>,<b>4</b>,4
8496,Ibiúna,<i>Ibiúna</i>,<b>9</b>,9
6873,Bujari,<i>Bujari</i>,<b>3</b>,3
8967,Filadélfia,<i>Filadélfia</i>,<b>2</b>,2
9261,Tuntum,<i>Tuntum</i>,<b>1</b>,1
6701,Logradouro,<i>Logradouro</i>,<b>1</b>,1
10815,Poço Fundo,<i>Poço Fundo</i>,<b>2</b>,2
6971,Fartura do Piauí,<i>Fartura do Piauí</i>,<b>0</b>,0
10190,Tabatinga,<i>Tabatinga</i>,<b>3</b>,3
9981,Ribeirão,<i>Ribeirão</i>,<b>2</b>,2
8654,Onda Verde,<i>Onda Verde</i>,<b>0</b>,0
5672,Primavera,<i>Primavera</i>,<b>1</b>,1
9511,Mampituba,<i>Mampituba</i>,<b>1</b>,1
8941,Brasilândia do Tocantins,<i>Brasilândia do Tocantins</i>,<b>0</b>,0
9088,Bom Jardim,<i>Bom Jardim</i>,<b>6</b>,6
10161,Ipixuna,<i>Ipixuna</i>,<b>0</b>,0
8699,Pindorama,<i>Pindorama</i>,<b>1</b>,1
9042,Silvanópolis,<i>Silvanópolis</i>,<b>1</b>,1
8308,Araras,<i>Araras</i>,<b>3</b>,3
5593,Belterra,<i>Belterra</i>,<b>1</b>,1
8516,Iracemápolis,<i>Iracemápolis</i>,<b>1</b>,1
6836,Rio Crespo,<i>Rio Crespo</i>,<b>1</b>,1
10620,Joaíma,<i>Joaíma</i>,<b>0</b>,0
6296,Mondaí,<i>Mondaí</i>,<b>1</b>,1
7855,Caturama,<i>Caturama</i>,<b>1</b>,1
6521,Paraná,<i>Paraná</i>,<b>1</b>,1
8763,Rio Claro,<i>Rio Claro</i>,<b>7</b>,7
6145,Anita Garibaldi,<i>Anita Garibaldi</i>,<b>1</b>,1
7091,São Lourenço do Piauí,<i>São Lourenço do Piauí</i>,<b>1</b>,1
9056,Afonso Cunha,<i>Afonso Cunha</i>,<b>1</b>,1
7648,Santa Rosa de Goiás,<i>Santa Rosa de Goiás</i>,<b>1</b>,1
10303,Brasilândia de Minas,<i>Brasilândia de Minas</i>,<b>1</b>,1
7054,Piracuruca,<i>Piracuruca</i>,<b>2</b>,2
10590,Itapecerica,<i>Itapecerica</i>,<b>1</b>,1
8001,Madre de Deus,<i>Madre de Deus</i>,<b>1</b>,1
11064,Wenceslau Braz,<i>Wenceslau Braz</i>,<b>0</b>,0
6189,Campos Novos,<i>Campos Novos</i>,<b>0</b>,0
6059,Santa Izabel do Oeste,<i>Santa Izabel do Oeste</i>,<b>0</b>,0
6385,São Ludgero,<i>São Ludgero</i>,<b>1</b>,1
6683,Ingá,<i>Ingá</i>,<b>3</b>,3
8240,Quissamã,<i>Quissamã</i>,<b>4</b>,4
11084,Conceição da Barra,<i>Conceição da Barra</i>,<b>1</b>,1
9691,Sapucaia do Sul,<i>Sapucaia do Sul</i>,<b>10</b>,10
7566,Jandaia,<i>Jandaia</i>,<b>1</b>,1
10313,Buritizeiro,<i>Buritizeiro</i>,<b>0</b>,0
7420,Santo Antônio do Leverger,<i>Santo Antônio do Leverger</i>,<b>0</b>,0
10052,Chã Preta,<i>Chã Preta</i>,<b>2</b>,2
8065,Piripá,<i>Piripá</i>,<b>2</b>,2
5604,Cachoeira do Arari,<i>Cachoeira do Arari</i>,<b>2</b>,2
11137,Venda Nova do Imigrante,<i>Venda Nova do Imigrante</i>,<b>1</b>,1
9369,Cerrito,<i>Cerrito</i>,<b>1</b>,1
6159,Balneário Camboriú,<i>Balneário Camboriú</i>,<b>2</b>,2
7213,Jijoca de Jericoacoara,<i>Jijoca de Jericoacoara</i>,<b>2</b>,2
